entity,added,deleted,commits
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-mutation-in-closure.expect.md,36,8,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/array-map-named-callback-cross-context.js,36,0,2
packages/react-server/src/__tests__/ReactFlightServerTemporaryReferences-test.js,36,36,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-deps-conditional-property-chain-less-precise-deps.js,36,1,2
fixtures/view-transition/src/components/NestedReveal.js,36,0,1
packages/react-cache/src/__tests__/ReactCacheOld-test.internal.js,36,30,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/useCallback-reordering-deplist-controlflow.expect.md,36,31,7
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-ref-access-in-event-handler-wrapper.tsx,36,36,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-aliased-capture-mutate.js,36,0,1
packages/react-client/src/ReactClientDebugConfigBrowser.js,36,0,1
compiler/scripts/release/publish.js,36,25,6
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/fbt/recursively-merge-scopes-jsx.js,35,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capturing-function-shadow-captured.expect.md,35,5,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-phi-assign-or-capture.tsx,35,2,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/capture-backedge-phi-with-later-mutation.js,35,0,1
packages/react-devtools-extensions/src/contentScripts/fallbackEvalContext.js,35,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-capture-createfrom-lambda.tsx,35,2,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/array-map-named-callback-cross-context.js,35,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capturing-fun-alias-captured-mutate-arr-2.expect.md,35,3,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-useMemo-if-else-both-early-return.js,35,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.bug-invariant-codegen-methodcall.expect.md,35,4,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.todo-reassign-const.expect.md,35,6,4
packages/react-devtools-shared/src/devtools/views/InspectedElement/InspectedElementPane.js,35,0,2
compiler/packages/eslint-plugin-react-compiler/__tests__/NoRefAccessInRender-tests.ts,35,1,2
packages/react-dom/src/client/ReactDOMRootFB.js,35,22,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capturing-fun-alias-captured-mutate-2.expect.md,35,3,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/todo-transitivity-createfrom-capture-lambda.tsx,35,1,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.reassignment-to-global.expect.md,35,16,5
scripts/release/prepare-release-from-npm-commands/guess-stable-version-numbers.js,35,21,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/typed-identity-function-mutable-input.js,35,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-unused-usememo.expect.md,35,35,2
packages/react-devtools-shared/src/frontend/utils/withPermissionsCheck.js,35,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.not-useEffect-external-mutate.expect.md,34,14,4
compiler/apps/playground/lib/defaultStore.ts,34,25,7
packages/react/src/__tests__/forwardRef-test.js,34,97,3
packages/react-devtools-shared/src/devtools/views/Components/NativeTagBadge.js,34,4,2
packages/react-reconciler/src/__tests__/ReactFragment-test.js,34,19,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/global-types/repro-array-filter-capture-mutate-bug.tsx,34,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useMemo-explicit-null-return.expect.md,34,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-known-incompatible-hook.expect.md,34,0,1
fixtures/flight-ssr-bench/package.json,34,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useMemo-empty-return.expect.md,34,0,1
packages/react-reconciler/src/__tests__/ReactSuspenseCallback-test.js,34,18,2
packages/react-client/src/ReactClientDebugConfigPlain.js,34,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-object-expression-computed-key-modified-during-after-construction-hoisted-sequence-expr.js,34,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{multi-arrow-expr-export-default-gating-test.expect.md => gating/multi-arrow-expr-gating-test.expect.md},34,15,1
packages/react-flight-server-fb/package.json,34,0,1
packages/react-devtools-shared/src/devtools/constants.js,34,8,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/error.wrong-index-no-func.expect.md,34,34,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-known-incompatible-function.expect.md,34,0,1
packages/react-flight-server-fb/src/client/ReactFlightClientConfigDOMFB.js,34,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-use-ref-added-to-dep-without-type-info.expect.md,34,17,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/emit-freeze-nonconflicting-global-reference.expect.md,33,33,2
compiler/packages/babel-plugin-react-compiler/src/HIR/AssertValidMutableRanges.ts,33,27,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.mutate-hook-argument.expect.md,33,14,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/transform-fire/bailout-retry/error.untransformed-fire-reference.expect.md,33,33,6
compiler/packages/babel-plugin-react-compiler/src/SSA/EnterSSA.ts,33,43,3
packages/react-devtools-inline/__tests__/__e2e__/devtools-utils.js,33,3,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/preserve-use-callback-stable-built-ins.ts,33,0,1
packages/react-devtools-shared/src/backend/views/TraceUpdates/canvas.js,33,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.todo-iife-inline-ternary.expect.md,33,33,2
packages/react/src/__tests__/ReactProfiler-test.internal.js,33,76,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-known-incompatible-hook-return-property.expect.md,33,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/function-expression-mutation-edge-case.js,33,1,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/error.invalid-reassign-local-variable-in-jsx-callback.js,33,0,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capturing-func-alias-captured-mutate-arr.expect.md,33,3,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/for-of-nonmutating-loop-local-collection.expect.md,33,38,1
packages/react-server/src/ReactServerStreamConfigBun.js,33,3,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/dont-memoize-primitive-function-call-non-escaping-useMemo.js,32,0,1
packages/react-devtools-shared/src/devtools/views/Components/NativeStyleEditor/context.js,32,135,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-deps-conditional-property-chain.js,32,1,2
packages/react-dom/src/events/plugins/__tests__/SimpleEventPlugin-test.js,32,0,1
packages/react-dom/src/client/ReactDOMRoot.js,32,11,5
packages/react-server-dom-unbundled/src/client/ReactFlightClientConfigTargetNodeServer.js,32,0,1
packages/react-devtools-shared/src/devtools/views/Components/KeyValue.js,32,19,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/bug-array-spread-mutable-iterator.js,32,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/recursive-function-expression.expect.md,32,2,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/assume-invoked/conditionally-return-fn.ts,32,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.bug-invariant-unnamed-temporary.expect.md,32,2,3
packages/react-dom/src/__tests__/ReactMultiChild-test.js,32,51,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-stale-closure-forward-reference.js,32,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.bug-invariant-expected-break-target.expect.md,32,32,2
packages/react-dom-bindings/src/events/DOMPluginEventSystem.js,32,47,5
fixtures/flight-ssr-bench/src/components/Dashboard.js,32,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-invalid-phi-as-dependency.tsx,32,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-mutate-global-in-effect-fixpoint.expect.md,32,34,1
packages/react-server-dom-turbopack/src/__tests__/ReactFlightTurbopackDOMReply-test.js,32,0,1
packages/react-dom-bindings/src/server/fizz-instruction-set/ReactDOMFizzInstructionSetExternalRuntime.js,31,129,3
compiler/packages/babel-plugin-react-compiler/src/Validation/ValidateHooksUsage.ts,31,37,7
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-context-var-reassign-no-scope.js,31,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-preserve-memoization-inner-destructured-value-mistaken-as-dependency.js,31,0,1
packages/react-dom/src/__tests__/ReactDOMLegacyComponentTree-test.internal.js,31,28,2
packages/react-devtools-shared/src/devtools/cache.js,31,57,2
fixtures/flight-ssr-bench/src/components/TableRow.js,31,0,1
packages/react-noop-renderer/src/ReactNoopFlightServer.js,31,4,5
packages/react-server/src/__tests__/test-file.txt,31,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/transitivity-capture-createfrom.tsx,31,2,4
packages/react-reconciler/src/ReactFiberActivityComponent.js,31,77,5
packages/react-devtools-inline/__tests__/__e2e__/components.test.js,31,35,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-existing-memoization-guarantees/lambda-with-fbt-preserve-memoization.js,31,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.ref-initialization-nonif.expect.md,31,15,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/no-emit-lint-repro.expect.md,31,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/rules-of-hooks/error.invalid-rules-of-hooks-f69800950ff0.expect.md,31,9,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/bailout-retry/error.todo-syntax.js,31,31,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/rules-of-hooks/error.invalid-hook-for.expect.md,31,22,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.ref-initialization-arbitrary.expect.md,30,14,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/computed-store-alias.expect.md,30,3,1
.github/workflows/compiler_playground.yml,30,16,10
compiler/packages/babel-plugin-react-compiler/src/ReactiveScopes/ExtractScopeDeclarationsFromDestructuring.ts,30,5,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/memoize-primitive-function-calls.js,30,0,1
packages/react-reconciler/src/ReactFiberRoot.js,30,12,11
packages/react-devtools-shared/src/devtools/views/Components/InspectedElementPropsTree.js,30,18,3
fixtures/view-transition/README.md,30,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/reactive-optional-chain.expect.md,30,90,3
packages/react-dom/src/__tests__/ReactMountDestruction-test.js,30,28,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-dispatch-spread-event-marks-event-frozen.js,30,0,1
compiler/packages/babel-plugin-react-compiler/src/HIR/FindContextIdentifiers.ts,30,22,3
compiler/packages/react-forgive/server/src/compiler/compat.ts,30,1,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/dont-memoize-primitive-function-call-non-escaping.js,30,1,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-bailout-nopanic-shouldnt-outline.expect.md,30,3,2
.claude/skills/flow/SKILL.md,30,0,1
packages/react-dom/src/__tests__/ReactDOMFizzServerBrowser-test.js,30,70,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/new-mutability/useCallback-reordering-deplist-controlflow.tsx,30,2,4
packages/react-dom-bindings/src/client/ReactDOMTextarea.js,30,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/useMemo-reordering-depslist-assignment.expect.md,30,25,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/error.invalid-useCallback-captures-reassigned-context.expect.md,30,12,5
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-setState-in-useMemo.expect.md,30,12,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/rules-of-hooks/error.invalid-call-phi-possibly-hook.expect.md,29,7,2
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-set-and-read-ref-nested-property-during-render.expect.md,29,12,4
packages/react-noop-renderer/src/ReactFiberConfigNoopTestSelectors.js,29,0,1
packages/react-server/src/forks/ReactFlightServerConfig.dom-node-unbundled.js,29,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.hook-ref-value.expect.md,29,11,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/array-pattern-spread-creates-array.js,29,1,2
packages/react-devtools-extensions/src/contentScripts/installHook.js,29,23,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/assume-invoked/use-memo-returned.ts,29,0,2
packages/react-dom/src/__tests__/CSSPropertyOperations-test.js,29,33,1
compiler/packages/babel-plugin-react-compiler/src/Utils/Result.ts,29,23,1
packages/react-dom-bindings/src/events/ReactDOMEventListener.js,29,6,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/rules-of-hooks/error.invalid-hook-reassigned-in-conditional.expect.md,29,7,2
compiler/packages/babel-plugin-react-compiler/src/Validation/ValidateNoImpureFunctionsInRender.ts,29,28,7
packages/react-devtools-shared/src/hook.js,29,13,4
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/assume-invoked/jsx-function.tsx,29,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/inner-function/nullable-objects/assume-invoked/hook-call.ts,29,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/valid-setState-in-useEffect-via-useEffectEvent-listener.js,29,0,1
packages/react-noop-renderer/src/ReactFiberConfigNoopNoPersistence.js,29,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/type-inference-array-from.expect.md,29,23,1
packages/react-reconciler/src/__tests__/ReactSiblingPrerendering-test.js,29,54,3
